,name,R,Z,coil_pair
15,p1_outer,0.21599945,-0.40572426,p1
15,p1_outer,0.21599951,-0.443724,p1
15,p1_outer,0.21599945,-0.48172387,p1
15,p1_outer,0.21599945,-0.51972365,p1
15,p1_outer,0.21599944,-0.55772346,p1
15,p1_outer,0.21599944,-0.5957233,p1
15,p1_outer,0.21599944,-0.63372314,p1
15,p1_outer,0.21599942,-0.67172295,p1
15,p1_outer,0.21599942,-0.70972276,p1
15,p1_outer,0.21599942,-0.74772257,p1
15,p1_outer,0.21599942,-0.7857224,p1
15,p1_outer,0.21599941,-0.8237222,p1
15,p1_outer,0.21599941,-0.861722,p1
15,p1_outer,0.21599941,-0.8997218,p1
15,p1_outer,0.2159994,-0.93772167,p1
15,p1_outer,0.2159994,-0.9757215,p1
15,p1_outer,0.21599938,-1.0137212,p1
15,p1_outer,0.21599938,-1.0517211,p1
15,p1_outer,0.21599936,-1.0897208,p1
15,p1_outer,0.21599936,-1.1277207,p1
15,p1_outer,0.21599936,-1.1657206,p1
15,p1_outer,0.21599935,-1.2037203,p1
15,p1_outer,0.21599935,-1.2417202,p1
15,p1_outer,0.21599934,-1.27972,p1
15,p1_outer,0.21599934,-1.3177198,p1
15,p1_outer,0.21599932,-1.3557196,p1
15,p1_outer,0.21599932,-1.3937194,p1
15,p1_outer,0.21599936,-1.4317192,p1
15,p1_outer,0.21599936,-1.469719,p1
15,p1_outer,0.21599935,-1.5077188,p1
16,p4_lower,1.4350002,-1.04985,p4
16,p4_lower,1.5350002,-1.04685,p4
16,p4_lower,1.5100002,-1.04685,p4
16,p4_lower,1.4850003,-1.04685,p4
16,p4_lower,1.4600002,-1.04685,p4
16,p4_lower,1.4350001,-1.08785,p4
16,p4_lower,1.4350001,-1.12585,p4
16,p4_lower,1.4610001,-1.16385,p4
16,p4_lower,1.4350002,-1.16385,p4
16,p4_lower,1.4610001,-1.12585,p4
16,p4_lower,1.4870001,-1.08785,p4
16,p4_lower,1.4610002,-1.08785,p4
16,p4_lower,1.4870001,-1.12585,p4
16,p4_lower,1.5130001,-1.16385,p4
16,p4_lower,1.4870001,-1.16385,p4
16,p4_lower,1.5130001,-1.12585,p4
16,p4_lower,1.5390002,-1.08785,p4
16,p4_lower,1.5130001,-1.08785,p4
16,p4_lower,1.539,-1.12585,p4
16,p4_lower,1.5650002,-1.16385,p4
16,p4_lower,1.5390002,-1.16385,p4
16,p4_lower,1.565,-1.12585,p4
16,p4_lower,1.565,-1.08785,p4
17,p4_upper,1.4350002,1.0401499,p4
17,p4_upper,1.5350002,1.0371499,p4
17,p4_upper,1.5100002,1.0371499,p4
17,p4_upper,1.4850003,1.0371499,p4
17,p4_upper,1.4600002,1.0371499,p4
17,p4_upper,1.4350001,1.0781499,p4
17,p4_upper,1.4350001,1.1161499,p4
17,p4_upper,1.4610001,1.1541499,p4
17,p4_upper,1.4350002,1.1541499,p4
17,p4_upper,1.4610001,1.1161499,p4
17,p4_upper,1.4870001,1.0781499,p4
17,p4_upper,1.4610002,1.0781499,p4
17,p4_upper,1.4870001,1.1161499,p4
17,p4_upper,1.5130001,1.1541499,p4
17,p4_upper,1.4870001,1.1541499,p4
17,p4_upper,1.5130001,1.1161499,p4
17,p4_upper,1.5390002,1.0781499,p4
17,p4_upper,1.5130001,1.0781499,p4
17,p4_upper,1.539,1.1161499,p4
17,p4_upper,1.5650002,1.1541499,p4
17,p4_upper,1.5390002,1.1541499,p4
17,p4_upper,1.565,1.1161499,p4
17,p4_upper,1.565,1.0781499,p4
18,p5_lower,1.585,-0.42035004,p5
18,p5_lower,1.61,-0.42035004,p5
18,p5_lower,1.635,-0.42035004,p5
18,p5_lower,1.66,-0.42035004,p5
18,p5_lower,1.685,-0.42035004,p5
18,p5_lower,1.585,-0.38135004,p5
18,p5_lower,1.585,-0.34235004,p5
18,p5_lower,1.585,-0.30335003,p5
18,p5_lower,1.635,-0.38135004,p5
18,p5_lower,1.635,-0.34235004,p5
18,p5_lower,1.635,-0.30335003,p5
18,p5_lower,1.66,-0.30335003,p5
18,p5_lower,1.66,-0.34232005,p5
18,p5_lower,1.66,-0.38135004,p5
18,p5_lower,1.685,-0.38135004,p5
18,p5_lower,1.6850001,-0.34235004,p5
18,p5_lower,1.6850001,-0.30335003,p5
18,p5_lower,1.715,-0.30335006,p5
18,p5_lower,1.715,-0.34235004,p5
18,p5_lower,1.715,-0.38135004,p5
18,p5_lower,1.715,-0.42035004,p5
18,p5_lower,1.6099776,-0.32117972,p5
18,p5_lower,1.60998,-0.36498255,p5
19,p5_upper,1.585,0.41065004,p5
19,p5_upper,1.61,0.41065004,p5
19,p5_upper,1.635,0.41065004,p5
19,p5_upper,1.66,0.41065004,p5
19,p5_upper,1.685,0.41065004,p5
19,p5_upper,1.585,0.37165004,p5
19,p5_upper,1.585,0.33265004,p5
19,p5_upper,1.585,0.29365003,p5
19,p5_upper,1.635,0.37165004,p5
19,p5_upper,1.635,0.33265004,p5
19,p5_upper,1.635,0.29365003,p5
19,p5_upper,1.66,0.29365003,p5
19,p5_upper,1.66,0.33262005,p5
19,p5_upper,1.66,0.37165004,p5
19,p5_upper,1.685,0.37165004,p5
19,p5_upper,1.6850001,0.33265004,p5
19,p5_upper,1.6850001,0.29365003,p5
19,p5_upper,1.715,0.29365006,p5
19,p5_upper,1.715,0.33265004,p5
19,p5_upper,1.715,0.37165004,p5
19,p5_upper,1.715,0.41065004,p5
19,p5_upper,1.6099776,0.31147972,p5
19,p5_upper,1.60998,0.35528255,p5
20,p6_lower,1.2887001,-1.00165,p6
20,p6_lower,1.2887001,-0.98135,p6
20,p6_lower,1.3090001,-0.96105,p6
20,p6_lower,1.2887001,-0.96105,p6
20,p6_lower,1.3090001,-0.98135,p6
20,p6_lower,1.33415,-0.93675,p6
20,p6_lower,1.33415,-0.91645,p6
20,p6_lower,1.35445,-0.89615,p6
20,p6_lower,1.33415,-0.89615,p6
20,p6_lower,1.35445,-0.91645,p6
21,p6_upper,1.2887001,0.996165,p6
21,p6_upper,1.2887001,0.975865,p6
21,p6_upper,1.3090001,0.955565,p6
21,p6_upper,1.2887001,0.955565,p6
21,p6_upper,1.3090001,0.975865,p6
21,p6_upper,1.33415,0.931265,p6
21,p6_upper,1.33415,0.910965,p6
21,p6_upper,1.35445,0.890665,p6
21,p6_upper,1.33415,0.890665,p6
21,p6_upper,1.35445,0.910965,p6
22,pc/,0.059501145,-0.7815211,pc
22,pc/,0.059501152,-0.7595208,pc
22,pc/,0.059501156,-0.73752064,pc
22,pc/,0.05950116,-0.7155204,pc
22,pc/,0.059501164,-0.6935202,pc
22,pc/,0.05950121,-0.67151994,pc
22,pc/,0.05950117,-0.64951974,pc
22,pc/,0.059501175,-0.6275195,pc
22,pc/,0.05950118,-0.6055193,pc
22,pc/,0.059501223,-0.58351904,pc
22,pc/,0.059501186,-0.56151885,pc
22,pc/,0.05950119,-0.53951865,pc
22,pc/,0.05950119,-0.5175184,pc
22,pc/,0.059501193,-0.4955182,pc
22,pc/,0.059501234,-0.47351798,pc
22,pc/,0.059501197,-0.45151776,pc
22,pc/,0.059501197,-0.42951757,pc
22,pc/,0.059501197,-0.40751734,pc
22,pc/,0.0595012,-0.38551712,pc
22,pc/,0.0595012,-0.3635169,pc
22,pc/,0.0595012,-0.34151667,pc
22,pc/,0.0595012,-0.31951645,pc
22,pc/,0.0595012,-0.29751623,pc
22,pc/,0.0595012,-0.275516,pc
22,pc/,0.0595012,-0.25351578,pc
22,pc/,0.0595012,-0.23151556,pc
22,pc/,0.0595012,-0.20951533,pc
22,pc/,0.059501197,-0.18751511,pc
22,pc/,0.05950124,-0.1655149,pc
22,pc/,0.059501193,-0.14351468,pc
22,pc/,0.059501193,-0.121514454,pc
22,pc/,0.05950119,-0.09951423,pc
22,pc/,0.05950119,-0.077514015,pc
22,pc/,0.059501186,-0.055513795,pc
22,pc/,0.059501223,-0.033513576,pc
22,pc/,0.059501223,-0.011513355,pc
22,pc/,0.05950118,0.0104868645,pc
22,pc/,0.059501175,0.032487083,pc
22,pc/,0.05950117,0.054487307,pc
22,pc/,0.059501167,0.07648753,pc
22,pc/,0.059501164,0.09848775,pc
22,pc/,0.059501156,0.12048797,pc
22,pc/,0.059501152,0.1424882,pc
22,pc/,0.05950115,0.1644884,pc
22,pc/,0.05950114,0.18648863,pc
22,pc/,0.059501138,0.20848885,pc
22,pc/,0.05950113,0.23048908,pc
22,pc/,0.059501126,0.25248927,pc
22,pc/,0.05950112,0.2744895,pc
22,pc/,0.059501115,0.29648972,pc
22,pc/,0.059501108,0.31848994,pc
22,pc/,0.0595011,0.34049016,pc
22,pc/,0.059501134,0.3624904,pc
22,pc/,0.059501085,0.3844906,pc
22,pc/,0.059501078,0.40649086,pc
22,pc/,0.05950111,0.4284907,pc
22,pc/,0.0595011,0.4504913,pc
22,pc/,0.059501093,0.4724915,pc
22,pc/,0.059501085,0.4944919,pc
22,pc/,0.059501074,0.51649207,pc
22,pc/,0.059500895,0.5384923,pc
22,pc/,0.059501056,0.5604925,pc
22,pc/,0.059501044,0.5824928,pc
22,pc/,0.059501037,0.60449296,pc
22,pc/,0.059501026,0.6264932,pc
22,pc/,0.059501052,0.6484934,pc
22,pc/,0.059501458,0.67049366,pc
22,pc/,0.059501767,0.69249403,pc
22,pc/,0.059501983,0.71449417,pc
22,pc/,0.059502114,0.7364944,pc
22,pc/,0.059500955,0.7584946,pc
22,pc/,0.07150049,0.7584885,pc
22,pc/,0.0715005,0.73648864,pc
22,pc/,0.07150051,0.7144888,pc
22,pc/,0.07150052,0.692489,pc
22,pc/,0.07150053,0.6704892,pc
22,pc/,0.07150054,0.64848936,pc
22,pc/,0.07150055,0.6264895,pc
22,pc/,0.071500555,0.60448974,pc
22,pc/,0.07150057,0.5824899,pc
22,pc/,0.07150058,0.5604901,pc
22,pc/,0.071500584,0.5384903,pc
22,pc/,0.07150059,0.51649046,pc
22,pc/,0.0715006,0.4944906,pc
22,pc/,0.07150061,0.4724908,pc
22,pc/,0.071500614,0.45049098,pc
22,pc/,0.07150062,0.42849118,pc
22,pc/,0.07150063,0.40649134,pc
22,pc/,0.07150064,0.38449153,pc
22,pc/,0.071500644,0.36249173,pc
22,pc/,0.07150065,0.3404919,pc
22,pc/,0.07150066,0.31849208,pc
22,pc/,0.07150067,0.29649228,pc
22,pc/,0.071500674,0.27449244,pc
22,pc/,0.071500674,0.25249264,pc
22,pc/,0.07150068,0.23049283,pc
22,pc/,0.07150069,0.20849301,pc
22,pc/,0.071500696,0.1864932,pc
22,pc/,0.071500696,0.16449338,pc
22,pc/,0.0715007,0.14249356,pc
22,pc/,0.07150071,0.12049374,pc
22,pc/,0.07150071,0.09849393,pc
22,pc/,0.07150072,0.07649444,pc
22,pc/,0.07150066,0.05449432,pc
22,pc/,0.071500726,0.032494564,pc
22,pc/,0.071500726,0.010494695,pc
22,pc/,0.07150073,-0.01150511,pc
22,pc/,0.07150073,-0.03350492,pc
22,pc/,0.07150074,-0.055504724,pc
22,pc/,0.07150074,-0.07750453,pc
22,pc/,0.07150085,-0.09950434,pc
22,pc/,0.07150132,-0.12150415,pc
22,pc/,0.07150154,-0.14350395,pc
22,pc/,0.071501546,-0.16550376,pc
22,pc/,0.071500786,-0.18750356,pc
22,pc/,0.071500756,-0.20950337,pc
22,pc/,0.07150076,-0.23150317,pc
22,pc/,0.07150076,-0.253503,pc
22,pc/,0.07150076,-0.2755028,pc
22,pc/,0.07150076,-0.2975026,pc
22,pc/,0.07150076,-0.3195024,pc
22,pc/,0.07150076,-0.34150222,pc
22,pc/,0.071500726,-0.36350203,pc
22,pc/,0.07150077,-0.38550183,pc
22,pc/,0.07150077,-0.40750164,pc
22,pc/,0.07150077,0.3955016,pc
22,pc/,0.07150077,-0.42950144,pc
22,pc/,0.07150077,-0.45150125,pc
22,pc/,0.07150077,-0.47350106,pc
22,pc/,0.07150076,-0.49550086,pc
22,pc/,0.07150076,-0.51750064,pc
22,pc/,0.07150076,-0.5395005,pc
22,pc/,0.07150076,-0.56150025,pc
22,pc/,0.07150076,-0.5835001,pc
22,pc/,0.07150076,-0.60549986,pc
22,pc/,0.071500756,-0.6274997,pc
22,pc/,0.071500756,-0.6494995,pc
22,pc/,0.071500756,-0.6714993,pc
22,pc/,0.071500756,-0.6934991,pc
22,pc/,0.07150075,-0.7154989,pc
22,pc/,0.07150075,-0.7374987,pc
22,pc/,0.07150074,-0.75949854,pc
22,pc/,0.071500696,-0.7814983,pc
22,pc/,0.07150044,0.76950276,pc
22,pc/,0.07150045,0.747503,pc
22,pc/,0.071500465,0.72550315,pc
22,pc/,0.07150047,0.7035034,pc
22,pc/,0.07150049,0.68150353,pc
22,pc/,0.071501285,0.65950376,pc
22,pc/,0.07150129,0.6375039,pc
22,pc/,0.07150111,0.61550415,pc
22,pc/,0.07150067,0.5935043,pc
22,pc/,0.071500055,0.57150453,pc
22,pc/,0.07150054,0.5495047,pc
22,pc/,0.07150055,0.5275049,pc
22,pc/,0.071500555,0.5055051,pc
22,pc/,0.07150056,0.48350528,pc
22,pc/,0.07150057,0.46150535,pc
22,pc/,0.07150058,0.43950567,pc
22,pc/,0.071500584,0.4175054,pc
22,pc/,0.0715006,0.37350622,pc
22,pc/,0.07150061,0.3515064,pc
22,pc/,0.071500614,0.3295066,pc
22,pc/,0.07150062,0.30750677,pc
22,pc/,0.07150062,0.28550696,pc
22,pc/,0.07150063,0.26350716,pc
22,pc/,0.07150064,0.24150734,pc
22,pc/,0.071500644,0.21950753,pc
22,pc/,0.07150065,0.19750771,pc
22,pc/,0.07150065,0.17550789,pc
22,pc/,0.07150066,0.15350808,pc
22,pc/,0.07150067,0.13150826,pc
22,pc/,0.07150067,0.10950844,pc
22,pc/,0.071500674,0.08750863,pc
22,pc/,0.07150068,0.06550881,pc
22,pc/,0.07150068,0.043508988,pc
22,pc/,0.07150069,0.021509174,pc
22,pc/,0.07150069,-0.0004906445,pc
22,pc/,0.071500696,-0.02249046,pc
22,pc/,0.071500696,-0.044490278,pc
22,pc/,0.071500696,-0.06649009,pc
22,pc/,0.0715007,-0.08848991,pc
22,pc/,0.0715007,-0.110489726,pc
22,pc/,0.07150071,-0.13248955,pc
22,pc/,0.07150071,-0.15448935,pc
22,pc/,0.07150071,-0.17648917,pc
22,pc/,0.07150072,-0.198489,pc
22,pc/,0.07150072,-0.22048882,pc
22,pc/,0.07150072,-0.24248862,pc
22,pc/,0.07150072,-0.26448846,pc
22,pc/,0.07150072,-0.28648826,pc
22,pc/,0.07150072,-0.3084881,pc
22,pc/,0.071500726,-0.3304879,pc
22,pc/,0.071500726,-0.3524877,pc
22,pc/,0.071500726,-0.37448755,pc
22,pc/,0.071500726,-0.39648736,pc
22,pc/,0.071500726,-0.41848716,pc
22,pc/,0.071500726,-0.440487,pc
22,pc/,0.071500726,-0.4624868,pc
22,pc/,0.071500726,-0.48448664,pc
22,pc/,0.071500726,-0.5064864,pc
22,pc/,0.07150076,-0.52848625,pc
22,pc/,0.07150076,-0.550486,pc
22,pc/,0.07150076,-0.57248586,pc
22,pc/,0.07150076,-0.5944857,pc
22,pc/,0.071500756,-0.6164855,pc
22,pc/,0.071500756,-0.6384853,pc
22,pc/,0.071500756,-0.66048515,pc
22,pc/,0.071500756,-0.6824849,pc
22,pc/,0.07150075,-0.70448476,pc
22,pc/,0.07150075,-0.7264846,pc
22,pc/,0.07150075,-0.7484844,pc
22,pc/,0.07150074,-0.7704842,pc
22,pc/,0.059500996,-0.7264997,pc
22,pc/,0.059500992,-0.74849993,pc
22,pc/,0.059501003,-0.7044995,pc
22,pc/,0.05950118,-0.77049994,pc
22,pc/,0.059501007,-0.68249923,pc
22,pc/,0.05950101,-0.660499,pc
22,pc/,0.059501015,-0.6384987,pc
22,pc/,0.05950102,-0.61649853,pc
22,pc/,0.059501022,-0.5944983,pc
22,pc/,0.059501022,-0.572498,pc
22,pc/,0.059501026,-0.55049783,pc
22,pc/,0.05950122,-0.5284974,pc
22,pc/,0.059501223,-0.50649714,pc
22,pc/,0.059501223,-0.48449695,pc
22,pc/,0.059501037,-0.4624969,pc
22,pc/,0.059501037,-0.44049665,pc
22,pc/,0.059501037,-0.41849643,pc
22,pc/,0.05950104,-0.3964962,pc
22,pc/,0.05950104,-0.37449595,pc
22,pc/,0.05950104,-0.35249573,pc
22,pc/,0.05950104,-0.33049548,pc
22,pc/,0.05950104,-0.30849525,pc
22,pc/,0.05950104,-0.28649503,pc
22,pc/,0.059501298,-0.26399353,pc
22,pc/,0.05950121,-0.2424945,pc
22,pc/,0.059501234,-0.22049432,pc
22,pc/,0.059501164,-0.19849414,pc
22,pc/,0.059501242,-0.17649369,pc
22,pc/,0.05950121,-0.1544935,pc
22,pc/,0.059501186,-0.1324933,pc
22,pc/,0.059501212,-0.110493094,pc
22,pc/,0.059501216,-0.08849269,pc
22,pc/,0.059501216,-0.06649246,pc
22,pc/,0.059501212,-0.044492226,pc
22,pc/,0.0595012,-0.022491988,pc
22,pc/,0.059501212,-0.0004917532,pc
22,pc/,0.05950121,0.021508474,pc
22,pc/,0.059501205,0.043508697,pc
22,pc/,0.059501007,0.06550876,pc
22,pc/,0.059501193,0.1095094,pc
22,pc/,0.059501186,0.13150962,pc
22,pc/,0.059501182,0.15350984,pc
22,pc/,0.05950118,0.17551006,pc
22,pc/,0.05950117,0.19751029,pc
22,pc/,0.059501167,0.21951051,pc
22,pc/,0.05950116,0.24151072,pc
22,pc/,0.059501156,0.26351094,pc
22,pc/,0.059501193,0.087509185,pc
22,pc/,0.05950115,0.28551117,pc
22,pc/,0.05950114,0.30751115,pc
22,pc/,0.059501138,0.32951137,pc
22,pc/,0.05950113,0.3515116,pc
22,pc/,0.059501123,0.37351203,pc
22,pc/,0.059501115,0.39551225,pc
22,pc/,0.059501108,0.41751248,pc
22,pc/,0.0595011,0.4395125,pc
22,pc/,0.059501093,0.46151292,pc
22,pc/,0.05950108,0.48351315,pc
22,pc/,0.059501074,0.5055132,pc
22,pc/,0.059501067,0.5275136,pc
22,pc/,0.059501056,0.54951364,pc
22,pc/,0.05950105,0.57151383,pc
22,pc/,0.059501037,0.59351426,pc
22,pc/,0.05950103,0.6155145,pc
22,pc/,0.05950102,0.6375147,pc
22,pc/,0.059501007,0.6595147,pc
22,pc/,0.059500996,0.6815149,pc
22,pc/,0.05950099,0.7035152,pc
22,pc/,0.059500784,0.7255156,pc
22,pc/,0.059500773,0.7475156,pc
22,pc/,0.059500955,0.76951605,pc
23,px_lower,0.24849965,-1.4284064,px
23,px_lower,0.24849975,-1.0484055,px
23,px_lower,0.24849974,-1.0674056,px
23,px_lower,0.2344998,-1.0436499,px
23,px_lower,0.24849974,-1.0864056,px
23,px_lower,0.24849974,-1.1054057,px
23,px_lower,0.24849972,-1.1244056,px
23,px_lower,0.24849972,-1.1434057,px
23,px_lower,0.24849972,-1.1624057,px
23,px_lower,0.2484997,-1.1814058,px
23,px_lower,0.2484997,-1.2004058,px
23,px_lower,0.2484997,-1.2194059,px
23,px_lower,0.24849969,-1.238406,px
23,px_lower,0.24849969,-1.257406,px
23,px_lower,0.24849969,-1.2764059,px
23,px_lower,0.24849968,-1.295406,px
23,px_lower,0.24849968,-1.314406,px
23,px_lower,0.24849968,-1.3334061,px
23,px_lower,0.24849966,-1.3524061,px
23,px_lower,0.24849966,-1.3714062,px
23,px_lower,0.24849966,-1.3904063,px
23,px_lower,0.24849965,-1.4094063,px
23,px_lower,0.2344997,-1.4236492,px
23,px_lower,0.2344997,-1.4046491,px
23,px_lower,0.23449971,-1.3856492,px
23,px_lower,0.23449971,-1.3666493,px
23,px_lower,0.23449971,-1.3476493,px
23,px_lower,0.23449971,-1.3286494,px
23,px_lower,0.23449972,-1.3096493,px
23,px_lower,0.23449972,-1.2906494,px
23,px_lower,0.23449974,-1.2716495,px
23,px_lower,0.23449974,-1.2526495,px
23,px_lower,0.23449974,-1.2336496,px
23,px_lower,0.23449975,-1.2146496,px
23,px_lower,0.23449975,-1.1956496,px
23,px_lower,0.23449977,-1.1766497,px
23,px_lower,0.23449977,-1.1576498,px
23,px_lower,0.23449977,-1.1386498,px
23,px_lower,0.23449978,-1.1196498,px
23,px_lower,0.23449978,-1.1006498,px
23,px_lower,0.2344998,-1.0816499,px
23,px_lower,0.2344998,-1.06265,px
24,px_upper,0.24849965,1.4164063,px
24,px_upper,0.24849975,1.0364054,px
24,px_upper,0.24849974,1.0554055,px
24,px_upper,0.2344998,1.0316498,px
24,px_upper,0.24849974,1.0744056,px
24,px_upper,0.24849974,1.0934056,px
24,px_upper,0.24849972,1.1124055,px
24,px_upper,0.24849972,1.1314056,px
24,px_upper,0.24849972,1.1504056,px
24,px_upper,0.2484997,1.1694057,px
24,px_upper,0.2484997,1.1884058,px
24,px_upper,0.2484997,1.2074058,px
24,px_upper,0.24849969,1.2264059,px
24,px_upper,0.24849969,1.2454059,px
24,px_upper,0.24849969,1.2644058,px
24,px_upper,0.24849968,1.2834059,px
24,px_upper,0.24849968,1.302406,px
24,px_upper,0.24849968,1.321406,px
24,px_upper,0.24849966,1.3404061,px
24,px_upper,0.24849966,1.3594061,px
24,px_upper,0.24849966,1.3784062,px
24,px_upper,0.24849965,1.3974062,px
24,px_upper,0.2344997,1.4116491,px
24,px_upper,0.2344997,1.392649,px
24,px_upper,0.23449971,1.3736491,px
24,px_upper,0.23449971,1.3546492,px
24,px_upper,0.23449971,1.3356493,px
24,px_upper,0.23449971,1.3166493,px
24,px_upper,0.23449972,1.2976493,px
24,px_upper,0.23449972,1.2786493,px
24,px_upper,0.23449974,1.2596494,px
24,px_upper,0.23449974,1.2406495,px
24,px_upper,0.23449974,1.2216495,px
24,px_upper,0.23449975,1.2026495,px
24,px_upper,0.23449975,1.1836495,px
24,px_upper,0.23449977,1.1646496,px
24,px_upper,0.23449977,1.1456497,px
24,px_upper,0.23449977,1.1266497,px
24,px_upper,0.23449978,1.1076497,px
24,px_upper,0.23449978,1.0886497,px
24,px_upper,0.2344998,1.0696498,px
24,px_upper,0.2344998,1.0506499,px
